AREA,'ISP','Reserve Type','Type of Product','Direction','Offered','Activated','Unavailable'
NO1 SCA,'28.03.2024 02:00 - 28.03.2024 02:15 (CET/CEST)','mFRR','Local','Up','115','0',''
NO1 SCA,'28.03.2024 02:00 - 28.03.2024 02:15 (CET/CEST)','mFRR','Local','Down','151','0',''
NO1 SCA,'28.03.2024 02:15 - 28.03.2024 02:30 (CET/CEST)','mFRR','Local','Up','115','0',''
NO1 SCA,'28.03.2024 02:15 - 28.03.2024 02:30 (CET/CEST)','mFRR','Local','Down','151','0',''
NO1 SCA,'28.03.2024 02:30 - 28.03.2024 02:45 (CET/CEST)','mFRR','Local','Up','115','0',''
NO1 SCA,'28.03.2024 02:30 - 28.03.2024 02:45 (CET/CEST)','mFRR','Local','Down','151','0',''
NO1 SCA,'28.03.2024 02:45 - 28.03.2024 03:00 (CET/CEST)','mFRR','Local','Up','115','0',''
NO1 SCA,'28.03.2024 02:45 - 28.03.2024 03:00 (CET/CEST)','mFRR','Local','Down','151','0',''
NO1 SCA,'28.03.2024 03:00 - 28.03.2024 03:15 (CET/CEST)','mFRR','Local','Up','145','0',''
NO1 SCA,'28.03.2024 03:00 - 28.03.2024 03:15 (CET/CEST)','mFRR','Local','Down','145','0',''
NO1 SCA,'28.03.2024 03:15 - 28.03.2024 03:30 (CET/CEST)','mFRR','Local','Up','145','0',''
NO1 SCA,'28.03.2024 03:15 - 28.03.2024 03:30 (CET/CEST)','mFRR','Local','Down','145','0',''
NO1 SCA,'28.03.2024 03:30 - 28.03.2024 03:45 (CET/CEST)','mFRR','Local','Up','145','32',''
NO1 SCA,'28.03.2024 03:30 - 28.03.2024 03:45 (CET/CEST)','mFRR','Local','Down','145','0',''
NO1 SCA,'28.03.2024 03:45 - 28.03.2024 04:00 (CET/CEST)','mFRR','Local','Up','145','32',''
NO1 SCA,'28.03.2024 03:45 - 28.03.2024 04:00 (CET/CEST)','mFRR','Local','Down','145','0',''
NO1 SCA,'28.03.2024 04:00 - 28.03.2024 04:15 (CET/CEST)','mFRR','Local','Up','137','32',''
NO1 SCA,'28.03.2024 04:00 - 28.03.2024 04:15 (CET/CEST)','mFRR','Local','Down','141','0',''
NO1 SCA,'28.03.2024 04:15 - 28.03.2024 04:30 (CET/CEST)','mFRR','Local','Up','137','32',''
NO1 SCA,'28.03.2024 04:15 - 28.03.2024 04:30 (CET/CEST)','mFRR','Local','Down','141','0',''
NO1 SCA,'28.03.2024 04:30 - 28.03.2024 04:45 (CET/CEST)','mFRR','Local','Up','137','32',''
NO1 SCA,'28.03.2024 04:30 - 28.03.2024 04:45 (CET/CEST)','mFRR','Local','Down','141','0',''
NO1 SCA,'28.03.2024 04:45 - 28.03.2024 05:00 (CET/CEST)','mFRR','Local','Up','137','32',''
NO1 SCA,'28.03.2024 04:45 - 28.03.2024 05:00 (CET/CEST)','mFRR','Local','Down','141','0',''
NO1 SCA,'28.03.2024 05:00 - 28.03.2024 05:15 (CET/CEST)','mFRR','Local','Up','126','32',''
NO1 SCA,'28.03.2024 05:00 - 28.03.2024 05:15 (CET/CEST)','mFRR','Local','Down','140','0',''
NO1 SCA,'28.03.2024 05:15 - 28.03.2024 05:30 (CET/CEST)','mFRR','Local','Up','126','32',''
NO1 SCA,'28.03.2024 05:15 - 28.03.2024 05:30 (CET/CEST)','mFRR','Local','Down','140','0',''
NO1 SCA,'28.03.2024 05:30 - 28.03.2024 05:45 (CET/CEST)','mFRR','Local','Up','126','32',''
NO1 SCA,'28.03.2024 05:30 - 28.03.2024 05:45 (CET/CEST)','mFRR','Local','Down','140','0',''
NO1 SCA,'28.03.2024 05:45 - 28.03.2024 06:00 (CET/CEST)','mFRR','Local','Up','126','32',''
NO1 SCA,'28.03.2024 05:45 - 28.03.2024 06:00 (CET/CEST)','mFRR','Local','Down','140','0',''
NO1 SCA,'28.03.2024 06:00 - 28.03.2024 06:15 (CET/CEST)','mFRR','Local','Up','84','0',''
NO1 SCA,'28.03.2024 06:00 - 28.03.2024 06:15 (CET/CEST)','mFRR','Local','Down','248','0',''
NO1 SCA,'28.03.2024 06:15 - 28.03.2024 06:30 (CET/CEST)','mFRR','Local','Up','84','0',''
NO1 SCA,'28.03.2024 06:15 - 28.03.2024 06:30 (CET/CEST)','mFRR','Local','Down','248','0',''
NO1 SCA,'28.03.2024 06:30 - 28.03.2024 06:45 (CET/CEST)','mFRR','Local','Up','84','0',''
NO1 SCA,'28.03.2024 06:30 - 28.03.2024 06:45 (CET/CEST)','mFRR','Local','Down','248','0',''
NO1 SCA,'28.03.2024 06:45 - 28.03.2024 07:00 (CET/CEST)','mFRR','Local','Up','84','0',''
NO1 SCA,'28.03.2024 06:45 - 28.03.2024 07:00 (CET/CEST)','mFRR','Local','Down','248','0',''
NO1 SCA,'28.03.2024 07:00 - 28.03.2024 07:15 (CET/CEST)','mFRR','Local','Up','91','0',''
NO1 SCA,'28.03.2024 07:00 - 28.03.2024 07:15 (CET/CEST)','mFRR','Local','Down','305','0',''
NO1 SCA,'28.03.2024 07:15 - 28.03.2024 07:30 (CET/CEST)','mFRR','Local','Up','91','0',''
NO1 SCA,'28.03.2024 07:15 - 28.03.2024 07:30 (CET/CEST)','mFRR','Local','Down','305','0',''
NO1 SCA,'28.03.2024 07:30 - 28.03.2024 07:45 (CET/CEST)','mFRR','Local','Up','91','0',''
NO1 SCA,'28.03.2024 07:30 - 28.03.2024 07:45 (CET/CEST)','mFRR','Local','Down','305','0',''
NO1 SCA,'28.03.2024 07:45 - 28.03.2024 08:00 (CET/CEST)','mFRR','Local','Up','91','0',''
NO1 SCA,'28.03.2024 07:45 - 28.03.2024 08:00 (CET/CEST)','mFRR','Local','Down','305','0',''
NO1 SCA,'28.03.2024 08:00 - 28.03.2024 08:15 (CET/CEST)','mFRR','Local','Up','70','0',''
NO1 SCA,'28.03.2024 08:00 - 28.03.2024 08:15 (CET/CEST)','mFRR','Local','Down','323','79',''
NO1 SCA,'28.03.2024 08:15 - 28.03.2024 08:30 (CET/CEST)','mFRR','Local','Up','70','0',''
NO1 SCA,'28.03.2024 08:15 - 28.03.2024 08:30 (CET/CEST)','mFRR','Local','Down','323','79',''
NO1 SCA,'28.03.2024 08:30 - 28.03.2024 08:45 (CET/CEST)','mFRR','Local','Up','70','0',''
NO1 SCA,'28.03.2024 08:30 - 28.03.2024 08:45 (CET/CEST)','mFRR','Local','Down','323','79',''
NO1 SCA,'28.03.2024 08:45 - 28.03.2024 09:00 (CET/CEST)','mFRR','Local','Up','70','0',''
NO1 SCA,'28.03.2024 08:45 - 28.03.2024 09:00 (CET/CEST)','mFRR','Local','Down','323','79',''
NO1 SCA,'28.03.2024 09:00 - 28.03.2024 09:15 (CET/CEST)','mFRR','Local','Up','180','0',''
NO1 SCA,'28.03.2024 09:00 - 28.03.2024 09:15 (CET/CEST)','mFRR','Local','Down','319','79',''
NO1 SCA,'28.03.2024 09:15 - 28.03.2024 09:30 (CET/CEST)','mFRR','Local','Up','180','0',''
NO1 SCA,'28.03.2024 09:15 - 28.03.2024 09:30 (CET/CEST)','mFRR','Local','Down','319','79',''
NO1 SCA,'28.03.2024 09:30 - 28.03.2024 09:45 (CET/CEST)','mFRR','Local','Up','180','0',''
NO1 SCA,'28.03.2024 09:30 - 28.03.2024 09:45 (CET/CEST)','mFRR','Local','Down','319','79',''
NO1 SCA,'28.03.2024 09:45 - 28.03.2024 10:00 (CET/CEST)','mFRR','Local','Up','180','0',''
NO1 SCA,'28.03.2024 09:45 - 28.03.2024 10:00 (CET/CEST)','mFRR','Local','Down','319','79',''
NO1 SCA,'28.03.2024 10:00 - 28.03.2024 10:15 (CET/CEST)','mFRR','Local','Up','381','0',''
NO1 SCA,'28.03.2024 10:00 - 28.03.2024 10:15 (CET/CEST)','mFRR','Local','Down','255','123',''
NO1 SCA,'28.03.2024 10:15 - 28.03.2024 10:30 (CET/CEST)','mFRR','Local','Up','381','0',''
NO1 SCA,'28.03.2024 10:15 - 28.03.2024 10:30 (CET/CEST)','mFRR','Local','Down','255','123',''
NO1 SCA,'28.03.2024 10:30 - 28.03.2024 10:45 (CET/CEST)','mFRR','Local','Up','381','0',''
NO1 SCA,'28.03.2024 10:30 - 28.03.2024 10:45 (CET/CEST)','mFRR','Local','Down','255','123',''
NO1 SCA,'28.03.2024 10:45 - 28.03.2024 11:00 (CET/CEST)','mFRR','Local','Up','381','0',''
NO1 SCA,'28.03.2024 10:45 - 28.03.2024 11:00 (CET/CEST)','mFRR','Local','Down','255','123',''
NO1 SCA,'28.03.2024 11:00 - 28.03.2024 11:15 (CET/CEST)','mFRR','Local','Up','280','0',''
NO1 SCA,'28.03.2024 11:00 - 28.03.2024 11:15 (CET/CEST)','mFRR','Local','Down','90','0',''
NO1 SCA,'28.03.2024 11:15 - 28.03.2024 11:30 (CET/CEST)','mFRR','Local','Up','280','0',''
NO1 SCA,'28.03.2024 11:15 - 28.03.2024 11:30 (CET/CEST)','mFRR','Local','Down','90','0',''
NO1 SCA,'28.03.2024 11:30 - 28.03.2024 11:45 (CET/CEST)','mFRR','Local','Up','280','0',''
NO1 SCA,'28.03.2024 11:30 - 28.03.2024 11:45 (CET/CEST)','mFRR','Local','Down','90','0',''
NO1 SCA,'28.03.2024 11:45 - 28.03.2024 12:00 (CET/CEST)','mFRR','Local','Up','280','0',''
NO1 SCA,'28.03.2024 11:45 - 28.03.2024 12:00 (CET/CEST)','mFRR','Local','Down','90','0',''
NO1 SCA,'28.03.2024 12:00 - 28.03.2024 12:15 (CET/CEST)','mFRR','Local','Up','286','75',''
NO1 SCA,'28.03.2024 12:00 - 28.03.2024 12:15 (CET/CEST)','mFRR','Local','Down','81','0',''
NO1 SCA,'28.03.2024 12:15 - 28.03.2024 12:30 (CET/CEST)','mFRR','Local','Up','286','75',''
NO1 SCA,'28.03.2024 12:15 - 28.03.2024 12:30 (CET/CEST)','mFRR','Local','Down','81','0',''
NO1 SCA,'28.03.2024 12:30 - 28.03.2024 12:45 (CET/CEST)','mFRR','Local','Up','286','75',''
NO1 SCA,'28.03.2024 12:30 - 28.03.2024 12:45 (CET/CEST)','mFRR','Local','Down','81','0',''
NO1 SCA,'28.03.2024 12:45 - 28.03.2024 13:00 (CET/CEST)','mFRR','Local','Up','286','75',''
NO1 SCA,'28.03.2024 12:45 - 28.03.2024 13:00 (CET/CEST)','mFRR','Local','Down','81','0',''
NO1 SCA,'28.03.2024 13:00 - 28.03.2024 13:15 (CET/CEST)','mFRR','Local','Up','454','177',''
NO1 SCA,'28.03.2024 13:00 - 28.03.2024 13:15 (CET/CEST)','mFRR','Local','Down','82','0',''
NO1 SCA,'28.03.2024 13:15 - 28.03.2024 13:30 (CET/CEST)','mFRR','Local','Up','454','177',''
NO1 SCA,'28.03.2024 13:15 - 28.03.2024 13:30 (CET/CEST)','mFRR','Local','Down','82','0',''
NO1 SCA,'28.03.2024 13:30 - 28.03.2024 13:45 (CET/CEST)','mFRR','Local','Up','454','177',''
NO1 SCA,'28.03.2024 13:30 - 28.03.2024 13:45 (CET/CEST)','mFRR','Local','Down','82','0',''
NO1 SCA,'28.03.2024 13:45 - 28.03.2024 14:00 (CET/CEST)','mFRR','Local','Up','454','177',''
NO1 SCA,'28.03.2024 13:45 - 28.03.2024 14:00 (CET/CEST)','mFRR','Local','Down','82','0',''
NO1 SCA,'28.03.2024 14:00 - 28.03.2024 14:15 (CET/CEST)','mFRR','Local','Up','542','56',''
NO1 SCA,'28.03.2024 14:00 - 28.03.2024 14:15 (CET/CEST)','mFRR','Local','Down','80','0',''
NO1 SCA,'28.03.2024 14:15 - 28.03.2024 14:30 (CET/CEST)','mFRR','Local','Up','542','33',''
NO1 SCA,'28.03.2024 14:15 - 28.03.2024 14:30 (CET/CEST)','mFRR','Local','Down','80','0',''
NO1 SCA,'28.03.2024 14:30 - 28.03.2024 14:45 (CET/CEST)','mFRR','Local','Up','542','33',''
NO1 SCA,'28.03.2024 14:30 - 28.03.2024 14:45 (CET/CEST)','mFRR','Local','Down','80','0',''
NO1 SCA,'28.03.2024 14:45 - 28.03.2024 15:00 (CET/CEST)','mFRR','Local','Up','542','33',''
NO1 SCA,'28.03.2024 14:45 - 28.03.2024 15:00 (CET/CEST)','mFRR','Local','Down','80','0',''
NO1 SCA,'28.03.2024 15:00 - 28.03.2024 15:15 (CET/CEST)','mFRR','Local','Up','272','0',''
NO1 SCA,'28.03.2024 15:00 - 28.03.2024 15:15 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'28.03.2024 15:15 - 28.03.2024 15:30 (CET/CEST)','mFRR','Local','Up','272','0',''
NO1 SCA,'28.03.2024 15:15 - 28.03.2024 15:30 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'28.03.2024 15:30 - 28.03.2024 15:45 (CET/CEST)','mFRR','Local','Up','272','0',''
NO1 SCA,'28.03.2024 15:30 - 28.03.2024 15:45 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'28.03.2024 15:45 - 28.03.2024 16:00 (CET/CEST)','mFRR','Local','Up','272','0',''
NO1 SCA,'28.03.2024 15:45 - 28.03.2024 16:00 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'28.03.2024 16:00 - 28.03.2024 16:15 (CET/CEST)','mFRR','Local','Up','182','87',''
NO1 SCA,'28.03.2024 16:00 - 28.03.2024 16:15 (CET/CEST)','mFRR','Local','Down','92','0',''
NO1 SCA,'28.03.2024 16:15 - 28.03.2024 16:30 (CET/CEST)','mFRR','Local','Up','182','162',''
NO1 SCA,'28.03.2024 16:15 - 28.03.2024 16:30 (CET/CEST)','mFRR','Local','Down','92','0',''
NO1 SCA,'28.03.2024 16:30 - 28.03.2024 16:45 (CET/CEST)','mFRR','Local','Up','182','162',''
NO1 SCA,'28.03.2024 16:30 - 28.03.2024 16:45 (CET/CEST)','mFRR','Local','Down','92','0',''
NO1 SCA,'28.03.2024 16:45 - 28.03.2024 17:00 (CET/CEST)','mFRR','Local','Up','182','87',''
NO1 SCA,'28.03.2024 16:45 - 28.03.2024 17:00 (CET/CEST)','mFRR','Local','Down','92','0',''
NO1 SCA,'28.03.2024 17:00 - 28.03.2024 17:15 (CET/CEST)','mFRR','Local','Up','190','85',''
NO1 SCA,'28.03.2024 17:00 - 28.03.2024 17:15 (CET/CEST)','mFRR','Local','Down','183','0',''
NO1 SCA,'28.03.2024 17:15 - 28.03.2024 17:30 (CET/CEST)','mFRR','Local','Up','190','85',''
NO1 SCA,'28.03.2024 17:15 - 28.03.2024 17:30 (CET/CEST)','mFRR','Local','Down','183','0',''
NO1 SCA,'28.03.2024 17:30 - 28.03.2024 17:45 (CET/CEST)','mFRR','Local','Up','190','85',''
NO1 SCA,'28.03.2024 17:30 - 28.03.2024 17:45 (CET/CEST)','mFRR','Local','Down','183','0',''
NO1 SCA,'28.03.2024 17:45 - 28.03.2024 18:00 (CET/CEST)','mFRR','Local','Up','190','85',''
NO1 SCA,'28.03.2024 17:45 - 28.03.2024 18:00 (CET/CEST)','mFRR','Local','Down','183','0',''
NO1 SCA,'28.03.2024 18:00 - 28.03.2024 18:15 (CET/CEST)','mFRR','Local','Up','58','0',''
NO1 SCA,'28.03.2024 18:00 - 28.03.2024 18:15 (CET/CEST)','mFRR','Local','Down','278','0',''
NO1 SCA,'28.03.2024 18:15 - 28.03.2024 18:30 (CET/CEST)','mFRR','Local','Up','58','0',''
NO1 SCA,'28.03.2024 18:15 - 28.03.2024 18:30 (CET/CEST)','mFRR','Local','Down','278','0',''
NO1 SCA,'28.03.2024 18:30 - 28.03.2024 18:45 (CET/CEST)','mFRR','Local','Up','58','0',''
NO1 SCA,'28.03.2024 18:30 - 28.03.2024 18:45 (CET/CEST)','mFRR','Local','Down','278','0',''
NO1 SCA,'28.03.2024 18:45 - 28.03.2024 19:00 (CET/CEST)','mFRR','Local','Up','58','0',''
NO1 SCA,'28.03.2024 18:45 - 28.03.2024 19:00 (CET/CEST)','mFRR','Local','Down','278','0',''
NO1 SCA,'28.03.2024 19:00 - 28.03.2024 19:15 (CET/CEST)','mFRR','Local','Up','58','0',''
NO1 SCA,'28.03.2024 19:00 - 28.03.2024 19:15 (CET/CEST)','mFRR','Local','Down','293','0',''
NO1 SCA,'28.03.2024 19:15 - 28.03.2024 19:30 (CET/CEST)','mFRR','Local','Up','58','0',''
NO1 SCA,'28.03.2024 19:15 - 28.03.2024 19:30 (CET/CEST)','mFRR','Local','Down','293','0',''
NO1 SCA,'28.03.2024 19:30 - 28.03.2024 19:45 (CET/CEST)','mFRR','Local','Up','58','0',''
NO1 SCA,'28.03.2024 19:30 - 28.03.2024 19:45 (CET/CEST)','mFRR','Local','Down','293','67',''
NO1 SCA,'28.03.2024 19:45 - 28.03.2024 20:00 (CET/CEST)','mFRR','Local','Up','58','0',''
NO1 SCA,'28.03.2024 19:45 - 28.03.2024 20:00 (CET/CEST)','mFRR','Local','Down','293','67',''
NO1 SCA,'28.03.2024 20:00 - 28.03.2024 20:15 (CET/CEST)','mFRR','Local','Up','57','0',''
NO1 SCA,'28.03.2024 20:00 - 28.03.2024 20:15 (CET/CEST)','mFRR','Local','Down','221','23',''
NO1 SCA,'28.03.2024 20:15 - 28.03.2024 20:30 (CET/CEST)','mFRR','Local','Up','57','0',''
NO1 SCA,'28.03.2024 20:15 - 28.03.2024 20:30 (CET/CEST)','mFRR','Local','Down','221','83',''
NO1 SCA,'28.03.2024 20:30 - 28.03.2024 20:45 (CET/CEST)','mFRR','Local','Up','57','0',''
NO1 SCA,'28.03.2024 20:30 - 28.03.2024 20:45 (CET/CEST)','mFRR','Local','Down','221','83',''
NO1 SCA,'28.03.2024 20:45 - 28.03.2024 21:00 (CET/CEST)','mFRR','Local','Up','57','0',''
NO1 SCA,'28.03.2024 20:45 - 28.03.2024 21:00 (CET/CEST)','mFRR','Local','Down','221','83',''
NO1 SCA,'28.03.2024 21:00 - 28.03.2024 21:15 (CET/CEST)','mFRR','Local','Up','279','0',''
NO1 SCA,'28.03.2024 21:00 - 28.03.2024 21:15 (CET/CEST)','mFRR','Local','Down','125','0',''
NO1 SCA,'28.03.2024 21:15 - 28.03.2024 21:30 (CET/CEST)','mFRR','Local','Up','279','0',''
NO1 SCA,'28.03.2024 21:15 - 28.03.2024 21:30 (CET/CEST)','mFRR','Local','Down','125','0',''
NO1 SCA,'28.03.2024 21:30 - 28.03.2024 21:45 (CET/CEST)','mFRR','Local','Up','279','0',''
NO1 SCA,'28.03.2024 21:30 - 28.03.2024 21:45 (CET/CEST)','mFRR','Local','Down','125','0',''
NO1 SCA,'28.03.2024 21:45 - 28.03.2024 22:00 (CET/CEST)','mFRR','Local','Up','279','0',''
NO1 SCA,'28.03.2024 21:45 - 28.03.2024 22:00 (CET/CEST)','mFRR','Local','Down','125','0',''
NO1 SCA,'28.03.2024 22:00 - 28.03.2024 22:15 (CET/CEST)','mFRR','Local','Up','509','0',''
NO1 SCA,'28.03.2024 22:00 - 28.03.2024 22:15 (CET/CEST)','mFRR','Local','Down','50','0',''
NO1 SCA,'28.03.2024 22:15 - 28.03.2024 22:30 (CET/CEST)','mFRR','Local','Up','509','0',''
NO1 SCA,'28.03.2024 22:15 - 28.03.2024 22:30 (CET/CEST)','mFRR','Local','Down','50','0',''
NO1 SCA,'28.03.2024 22:30 - 28.03.2024 22:45 (CET/CEST)','mFRR','Local','Up','509','0',''
NO1 SCA,'28.03.2024 22:30 - 28.03.2024 22:45 (CET/CEST)','mFRR','Local','Down','50','0',''
NO1 SCA,'28.03.2024 22:45 - 28.03.2024 23:00 (CET/CEST)','mFRR','Local','Up','509','0',''
NO1 SCA,'28.03.2024 22:45 - 28.03.2024 23:00 (CET/CEST)','mFRR','Local','Down','50','0',''
NO1 SCA,'28.03.2024 23:00 - 28.03.2024 23:15 (CET/CEST)','mFRR','Local','Up','519','0',''
NO1 SCA,'28.03.2024 23:00 - 28.03.2024 23:15 (CET/CEST)','mFRR','Local','Down','54','0',''
NO1 SCA,'28.03.2024 23:15 - 28.03.2024 23:30 (CET/CEST)','mFRR','Local','Up','519','0',''
NO1 SCA,'28.03.2024 23:15 - 28.03.2024 23:30 (CET/CEST)','mFRR','Local','Down','54','0',''
NO1 SCA,'28.03.2024 23:30 - 28.03.2024 23:45 (CET/CEST)','mFRR','Local','Up','519','0',''
NO1 SCA,'28.03.2024 23:30 - 28.03.2024 23:45 (CET/CEST)','mFRR','Local','Down','54','0',''
NO1 SCA,'28.03.2024 23:45 - 29.03.2024 00:00 (CET/CEST)','mFRR','Local','Up','519','0',''
NO1 SCA,'28.03.2024 23:45 - 29.03.2024 00:00 (CET/CEST)','mFRR','Local','Down','54','0',''
NO1 SCA,'29.03.2024 00:00 - 29.03.2024 00:15 (CET/CEST)','mFRR','Local','Up','544','0',''
NO1 SCA,'29.03.2024 00:00 - 29.03.2024 00:15 (CET/CEST)','mFRR','Local','Down','50','0',''
NO1 SCA,'29.03.2024 00:15 - 29.03.2024 00:30 (CET/CEST)','mFRR','Local','Up','544','0',''
NO1 SCA,'29.03.2024 00:15 - 29.03.2024 00:30 (CET/CEST)','mFRR','Local','Down','50','0',''
NO1 SCA,'29.03.2024 00:30 - 29.03.2024 00:45 (CET/CEST)','mFRR','Local','Up','544','0',''
NO1 SCA,'29.03.2024 00:30 - 29.03.2024 00:45 (CET/CEST)','mFRR','Local','Down','50','0',''
NO1 SCA,'29.03.2024 00:45 - 29.03.2024 01:00 (CET/CEST)','mFRR','Local','Up','544','0',''
NO1 SCA,'29.03.2024 00:45 - 29.03.2024 01:00 (CET/CEST)','mFRR','Local','Down','50','0',''
NO1 SCA,'29.03.2024 01:00 - 29.03.2024 01:15 (CET/CEST)','mFRR','Local','Up','611','0',''
NO1 SCA,'29.03.2024 01:00 - 29.03.2024 01:15 (CET/CEST)','mFRR','Local','Down','54','0',''
NO1 SCA,'29.03.2024 01:15 - 29.03.2024 01:30 (CET/CEST)','mFRR','Local','Up','611','0',''
NO1 SCA,'29.03.2024 01:15 - 29.03.2024 01:30 (CET/CEST)','mFRR','Local','Down','54','0',''
NO1 SCA,'29.03.2024 01:30 - 29.03.2024 01:45 (CET/CEST)','mFRR','Local','Up','611','0',''
NO1 SCA,'29.03.2024 01:30 - 29.03.2024 01:45 (CET/CEST)','mFRR','Local','Down','54','0',''
NO1 SCA,'29.03.2024 01:45 - 29.03.2024 02:00 (CET/CEST)','mFRR','Local','Up','611','0',''
NO1 SCA,'29.03.2024 01:45 - 29.03.2024 02:00 (CET/CEST)','mFRR','Local','Down','54','0',''
NO1 SCA,'29.03.2024 02:00 - 29.03.2024 02:15 (CET/CEST)','mFRR','Local','Up','646','0',''
NO1 SCA,'29.03.2024 02:00 - 29.03.2024 02:15 (CET/CEST)','mFRR','Local','Down','54','0',''
NO1 SCA,'29.03.2024 02:15 - 29.03.2024 02:30 (CET/CEST)','mFRR','Local','Up','646','0',''
NO1 SCA,'29.03.2024 02:15 - 29.03.2024 02:30 (CET/CEST)','mFRR','Local','Down','54','0',''
NO1 SCA,'29.03.2024 02:30 - 29.03.2024 02:45 (CET/CEST)','mFRR','Local','Up','646','0',''
NO1 SCA,'29.03.2024 02:30 - 29.03.2024 02:45 (CET/CEST)','mFRR','Local','Down','54','0',''
NO1 SCA,'29.03.2024 02:45 - 29.03.2024 03:00 (CET/CEST)','mFRR','Local','Up','646','0',''
NO1 SCA,'29.03.2024 02:45 - 29.03.2024 03:00 (CET/CEST)','mFRR','Local','Down','54','0',''
NO1 SCA,'29.03.2024 03:00 - 29.03.2024 03:15 (CET/CEST)','mFRR','Local','Up','621','0',''
NO1 SCA,'29.03.2024 03:00 - 29.03.2024 03:15 (CET/CEST)','mFRR','Local','Down','98','0',''
NO1 SCA,'29.03.2024 03:15 - 29.03.2024 03:30 (CET/CEST)','mFRR','Local','Up','621','0',''
NO1 SCA,'29.03.2024 03:15 - 29.03.2024 03:30 (CET/CEST)','mFRR','Local','Down','98','0',''
NO1 SCA,'29.03.2024 03:30 - 29.03.2024 03:45 (CET/CEST)','mFRR','Local','Up','621','0',''
NO1 SCA,'29.03.2024 03:30 - 29.03.2024 03:45 (CET/CEST)','mFRR','Local','Down','98','0',''
NO1 SCA,'29.03.2024 03:45 - 29.03.2024 04:00 (CET/CEST)','mFRR','Local','Up','621','0',''
NO1 SCA,'29.03.2024 03:45 - 29.03.2024 04:00 (CET/CEST)','mFRR','Local','Down','98','0',''
NO1 SCA,'29.03.2024 04:00 - 29.03.2024 04:15 (CET/CEST)','mFRR','Local','Up','621','0',''
NO1 SCA,'29.03.2024 04:00 - 29.03.2024 04:15 (CET/CEST)','mFRR','Local','Down','98','0',''
NO1 SCA,'29.03.2024 04:15 - 29.03.2024 04:30 (CET/CEST)','mFRR','Local','Up','621','0',''
NO1 SCA,'29.03.2024 04:15 - 29.03.2024 04:30 (CET/CEST)','mFRR','Local','Down','98','98',''
NO1 SCA,'29.03.2024 04:30 - 29.03.2024 04:45 (CET/CEST)','mFRR','Local','Up','621','0',''
NO1 SCA,'29.03.2024 04:30 - 29.03.2024 04:45 (CET/CEST)','mFRR','Local','Down','98','98',''
NO1 SCA,'29.03.2024 04:45 - 29.03.2024 05:00 (CET/CEST)','mFRR','Local','Up','621','0',''
NO1 SCA,'29.03.2024 04:45 - 29.03.2024 05:00 (CET/CEST)','mFRR','Local','Down','98','98',''
NO1 SCA,'29.03.2024 05:00 - 29.03.2024 05:15 (CET/CEST)','mFRR','Local','Up','516','0',''
NO1 SCA,'29.03.2024 05:00 - 29.03.2024 05:15 (CET/CEST)','mFRR','Local','Down','95','95',''
NO1 SCA,'29.03.2024 05:15 - 29.03.2024 05:30 (CET/CEST)','mFRR','Local','Up','516','0',''
NO1 SCA,'29.03.2024 05:15 - 29.03.2024 05:30 (CET/CEST)','mFRR','Local','Down','95','95',''
NO1 SCA,'29.03.2024 05:30 - 29.03.2024 05:45 (CET/CEST)','mFRR','Local','Up','516','0',''
NO1 SCA,'29.03.2024 05:30 - 29.03.2024 05:45 (CET/CEST)','mFRR','Local','Down','95','95',''
NO1 SCA,'29.03.2024 05:45 - 29.03.2024 06:00 (CET/CEST)','mFRR','Local','Up','516','0',''
NO1 SCA,'29.03.2024 05:45 - 29.03.2024 06:00 (CET/CEST)','mFRR','Local','Down','95','95',''
NO1 SCA,'29.03.2024 06:00 - 29.03.2024 06:15 (CET/CEST)','mFRR','Local','Up','527','0',''
NO1 SCA,'29.03.2024 06:00 - 29.03.2024 06:15 (CET/CEST)','mFRR','Local','Down','87','87',''
NO1 SCA,'29.03.2024 06:15 - 29.03.2024 06:30 (CET/CEST)','mFRR','Local','Up','527','0',''
NO1 SCA,'29.03.2024 06:15 - 29.03.2024 06:30 (CET/CEST)','mFRR','Local','Down','87','65',''
NO1 SCA,'29.03.2024 06:30 - 29.03.2024 06:45 (CET/CEST)','mFRR','Local','Up','527','0',''
NO1 SCA,'29.03.2024 06:30 - 29.03.2024 06:45 (CET/CEST)','mFRR','Local','Down','87','87',''
NO1 SCA,'29.03.2024 06:45 - 29.03.2024 07:00 (CET/CEST)','mFRR','Local','Up','527','0',''
NO1 SCA,'29.03.2024 06:45 - 29.03.2024 07:00 (CET/CEST)','mFRR','Local','Down','87','22',''
NO1 SCA,'29.03.2024 07:00 - 29.03.2024 07:15 (CET/CEST)','mFRR','Local','Up','545','0',''
NO1 SCA,'29.03.2024 07:00 - 29.03.2024 07:15 (CET/CEST)','mFRR','Local','Down','79','0',''
NO1 SCA,'29.03.2024 07:15 - 29.03.2024 07:30 (CET/CEST)','mFRR','Local','Up','545','0',''
NO1 SCA,'29.03.2024 07:15 - 29.03.2024 07:30 (CET/CEST)','mFRR','Local','Down','79','0',''
